,title,price,link
778,ASUS Pro P5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop,"₹81,990",/asus-pro-p5-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-pro-p5440fa-thin-light-laptop/p/itmc011aeb8176bf?pid=COMFVKZG2R4JTFXF&lid=LSTCOMFVKZG2R4JTFXFBMFC2J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_779&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMFVKZG2R4JTFXF.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
779,ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹1,36,990",/asus-rog-flow-x13-ryzen-9-octa-core-5900hs-32-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050-120-hz-gv301qc-k6085ts-2-1-gaming-laptop/p/itm2a2c5ba58f6c7?pid=COMG8N5PYEZKTTT3&lid=LSTCOMG8N5PYEZKTTT3PQ5CWT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_780&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMG8N5PYEZKTTT3.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
780,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"₹66,499",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15ihu6-laptop/p/itme9af20e47eba2?pid=COMG6EZ2RZKMAPX9&lid=LSTCOMG6EZ2RZKMAPX9JFAMHP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_781&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMG6EZ2RZKMAPX9.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
781,Lenovo ThinkPad Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) X13 Thin and Light Laptop,"₹1,74,527",/lenovo-thinkpad-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-pro-x13-thin-light-laptop/p/itm01a9c2a538ed5?pid=COMG2PZ3FHFK6XNQ&lid=LSTCOMG2PZ3FHFK6XNQOUN4HD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_782&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMG2PZ3FHFK6XNQ.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
782,ASUS Vivobook 11 Celeron Dual Core - (4 GB/128 GB EMMC Storage/Windows 11 Home) E210MA-GJ001W Thin and...,"₹24,290",/asus-vivobook-11-celeron-dual-core-4-gb-128-gb-emmc-storage-windows-home-e210ma-gj001w-thin-light-laptop/p/itmde2d81a0c796b?pid=COMGC5NJGGPHGFTX&lid=LSTCOMGC5NJGGPHGFTXPJWR0E&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_783&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMGC5NJGGPHGFTX.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
783,DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,"₹1,07,990",/dell-ryzen-7-octa-core-amd-r7-5800h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-165-hz-g15-5515-gaming-laptop/p/itm95e6acffae149?pid=COMGBHZBMTQDSGEH&lid=LSTCOMGBHZBMTQDSGEHZP9MQO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_784&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMGBHZBMTQDSGEH.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
784,Lenovo IdeaPad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL05 2 in 1 Laptop,"₹58,990",/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14itl05-2-1-laptop/p/itm7b31294f7611e?pid=COMGCFNZAYUJFQMY&lid=LSTCOMGCFNZAYUJFQMYU4ZNHJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_785&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMGCFNZAYUJFQMY.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
785,APPLE MacBook Pro Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN/A,"₹1,62,990",/apple-macbook-pro-core-i5-8th-gen-8-gb-512-gb-ssd-mac-os-mojave-mv972hn-a/p/itm730b687d6b0f5?pid=COMFGNHGKYJEYGG3&lid=LSTCOMFGNHGKYJEYGG3Q9AQKJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_786&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMFGNHGKYJEYGG3.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
786,ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,"₹1,54,990",/asus-expertbook-b9-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-b9450fa-thin-light-laptop/p/itmecea524c6286b?pid=COMFVKZG6HAWKPMY&lid=LSTCOMFVKZG6HAWKPMYNQIJ77&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_787&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMFVKZG6HAWKPMY.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
787,acer Core i7 6th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 980...,"₹1,16,640",/acer-core-i7-6th-gen-16-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-980m-g9-591-gaming-laptop/p/itmf3s32mthcetfv?pid=COMEHWC6G72PG5VT&lid=LSTCOMEHWC6G72PG5VTY8KLJF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_788&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMEHWC6G72PG5VT.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
788,"ASUS Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10) K513EA- BQ302TS K513EA, Laptop","₹39,990",/asus-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-k513ea-bq302ts-k513ea-laptop/p/itmb85042fb42320?pid=COMG5YFWQYC9WCCF&lid=LSTCOMG5YFWQYC9WCCFVECDX2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_789&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMG5YFWQYC9WCCF.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
789,Lenovo Ideapad S145 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) S145-15IIL Laptop,"₹36,490",/lenovo-ideapad-s145-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-s145-15iil-laptop/p/itmf7175ec6310c1?pid=COMFRCSGNVDZS5TT&lid=LSTCOMFRCSGNVDZS5TT9PXBVF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_790&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMFRCSGNVDZS5TT.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
790,MICROSOFT Surface Laptop 3 Core i5 10th Gen - (8 GB/128 GB SSD/Windows 10 Home) 1867 Laptop,"₹1,00,690",/microsoft-surface-laptop-3-core-i5-10th-gen-8-gb-128-gb-ssd-windows-10-home-1867/p/itmee12aa04ef870?pid=COMFQFG9GJNTT67S&lid=LSTCOMFQFG9GJNTT67SGMMI5W&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_791&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMFQFG9GJNTT67S.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
791,DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5320 Laptop,"₹91,890",/dell-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-inspiron-5320-laptop/p/itm0262b10af752d?pid=COMGG9XUZGZVNNZK&lid=LSTCOMGG9XUZGZVNNZK8RSAXL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_33_792&otracker=search&fm=organic&iid=e16132fd-3229-4b27-b595-cd5c0c135d97.COMGG9XUZGZVNNZK.SEARCH&ppt=None&ppn=None&ssid=el8wl7l27k0000001669551648084&qH=312f91285e048e09
792,DELL Vostro Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Notebook,"₹82,500",/dell-vostro-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-5620-notebook/p/itm894c081075d5d?pid=COMGD436JH6ERZHJ&lid=LSTCOMGD436JH6ERZHJOAOUF3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_793&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMGD436JH6ERZHJ.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
793,Lenovo Ryzen 3 Dual Core 3rd Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 1 15ADA7 Laptop,"₹35,499",/lenovo-ryzen-3-dual-core-3rd-gen-8-gb-512-gb-ssd-windows-11-home-ideapad-1-15ada7-laptop/p/itma497ba2046be7?pid=COMGFPC3T4F5EGZM&lid=LSTCOMGFPC3T4F5EGZMSXXHQB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_794&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMGFPC3T4F5EGZM.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
794,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop,"₹76,500",/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-5418-thin-light-laptop/p/itm200ce9eb4949f?pid=COMG2GXQHKSHQQZD&lid=LSTCOMG2GXQHKSHQQZDMJH5Q8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_795&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMG2GXQHKSHQQZD.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
795,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,"₹37,228",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14itl05-thin-light-laptop/p/itme5d4463121c64?pid=COMG9VKERHP4FACH&lid=LSTCOMG9VKERHP4FACHOL4YVH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_796&otracker=search&fm=organic&iid=en_hCxi%2B%2Fua8amFaOA%2BLQlQY32mdFVBnPwGNnL53CqUEbxQgNiDeTEACVbWODhAIWWr28vg%2F170bIgxIlkq1VYlUA%3D%3D&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
796,DELL Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-...,"₹70,990",/dell-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-rtx-3050-g15-5515-gaming-laptop/p/itm337b5cde6d860?pid=COMG97ARZGJ5NKCJ&lid=LSTCOMG97ARZGJ5NKCJXAXWXP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_797&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMG97ARZGJ5NKCJ.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
797,ASUS Pentium Quad Core 10th Gen - (4 GB/128 GB SSD/128 GB EMMC Storage/Windows 11 Home) T3300KA-LQ121W...,"₹37,990",/asus-pentium-quad-core-10th-gen-4-gb-128-gb-ssd-128-emmc-storage-windows-11-home-t3300ka-lq121ws-2-1-laptop/p/itm2128798db6a36?pid=COMGCDT6K5YYZD8A&lid=LSTCOMGCDT6K5YYZD8AMLWSIJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_798&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMGCDT6K5YYZD8A.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
798,DELL G15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) G15...,"₹1,47,490",/dell-g15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-g15-5521-se-gaming-laptop/p/itm7ee89f042d456?pid=COMGDJJY8SZXXPMB&lid=LSTCOMGDJJY8SZXXPMBTQHF0X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_799&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMGDJJY8SZXXPMB.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
799,RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Thin and Light Laptop,"₹44,990",/redmibook-pro-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm436427e982703?pid=COMG4Z359A4Z3MFG&lid=LSTCOMG4Z359A4Z3MFGOJQLGB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_800&otracker=search&fm=organic&iid=en_hCxi%2B%2Fua8amFaOA%2BLQlQY32mdFVBnPwGNnL53CqUEbxSRzbdaAIDkdekO8qYsVhlkdFLQtD2937Ex5hhcIKj%2Bw%3D%3D&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
800,Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN013P Thin and Light Laptop,"₹65,556",/avita-liber-core-i5-7th-gen-8-gb-512-gb-ssd-windows-10-home-ns13a1in013p-thin-light-laptop/p/itmfcupmm6f4m8hh?pid=COMFCUPMVWPWYJZY&lid=LSTCOMFCUPMVWPWYJZYUCTRPV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_801&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMFCUPMVWPWYJZY.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
801,DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz)...,"₹76,990",/dell-g15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-120-hz-g15-5510-inspiron-5510-gaming-laptop/p/itm066161294799e?pid=COMG3P7NZZW3SXFG&lid=LSTCOMG3P7NZZW3SXFGCFKJQR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_802&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMG3P7NZZW3SXFG.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
802,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 30...,"₹1,01,639",/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g15-5511-gaming-laptop/p/itmd0a47d5f38c06?pid=COMGH8YQ5MFVEEYF&lid=LSTCOMGH8YQ5MFVEEYFLSD0CP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_803&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMGH8YQ5MFVEEYF.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
803,DELL Inspiron 3510 Pentium Quad Core 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) 3510 Laptop,"₹35,500",/dell-inspiron-3510-pentium-quad-core-11th-gen-4-gb-256-gb-ssd-windows-11-home-laptop/p/itmec6049da650d5?pid=COMGB8FZPHHPDASS&lid=LSTCOMGB8FZPHHPDASSXDVP73&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_804&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMGB8FZPHHPDASS.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
804,Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN019P Thin and Light Laptop,"₹65,556",/avita-liber-core-i5-7th-gen-8-gb-512-gb-ssd-windows-10-home-ns13a1in019p-thin-light-laptop/p/itmfcupmtkgauzae?pid=COMFCUPMTAM8K6EK&lid=LSTCOMFCUPMTAM8K6EKMDUE1T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_805&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMFCUPMTAM8K6EK.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
805,acer Swift 7 Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF713-51 Thin and Light Laptop,"₹86,867",/acer-swift-7-core-i5-7th-gen-8-gb-256-gb-ssd-windows-10-home-sf713-51-thin-light-laptop/p/itmf8yqrhzfypwuf?pid=COMF8YQR8R2N2YF8&lid=LSTCOMF8YQR8R2N2YF8SDWAKG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_806&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMF8YQR8R2N2YF8.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
806,ASUS Ryzen 7 Quad Core 10th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX...,"₹1,15,736",/asus-ryzen-7-quad-core-10th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-rtx3060-6gb-fa507rm-hf030ws-gaming-laptop/p/itmd5123b4baa704?pid=COMGFT3YEZZHMGFU&lid=LSTCOMGFT3YEZZHMGFUQF8IWJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_807&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMGFT3YEZZHMGFU.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
807,Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹1,17,990",/lenovo-legion-5-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-15ith6-gaming-laptop/p/itm045a8f819de18?pid=COMG62ZCYXBHRFZF&lid=LSTCOMG62ZCYXBHRFZF9GAMB0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_808&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMG62ZCYXBHRFZF.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
808,DELL Allienware Core i9 11th Gen - (32 GB/1 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3...,"₹4,34,830",/dell-allienware-core-i9-11th-gen-32-gb-1-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-alienware-x17-gaming-laptop/p/itm5ab5e75dd48b2?pid=COMGJ75HNVBJA7JY&lid=LSTCOMGJ75HNVBJA7JYZ0BHYQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_809&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMGJ75HNVBJA7JY.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
809,DELL Vostro Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Lap...,"₹68,146",/dell-vostro-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-3425-thin-light-laptop/p/itm44fe5c294a26e?pid=COMGJ75HXK6KCPVZ&lid=LSTCOMGJ75HXK6KCPVZMOAZCM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_810&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMGJ75HXK6KCPVZ.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
810,HP Omen X 2S Core i7 9th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080) ...,"₹2,54,000",/hp-omen-x-2s-core-i7-9th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2080-15-dg0018tx-gaming-laptop/p/itmfhvkzs6gmzfyx?pid=COMFHVKZYZMEZYXZ&lid=LSTCOMFHVKZYZMEZYXZNUIRCX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_811&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMFHVKZYZMEZYXZ.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
811,DELL Inspiron 15 3000 Pentium Quad Core - (4 GB/500 GB HDD/Windows 10 Home) 3552 Laptop,"₹22,990",/dell-inspiron-15-3000-pentium-quad-core-4-gb-500-gb-hdd-windows-10-home-3552-laptop/p/itmf4daafczub8ap?pid=COMF4DAA2EYHZNNT&lid=LSTCOMF4DAA2EYHZNNTYKKLXL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_812&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMF4DAA2EYHZNNT.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
812,ASUS TUF Gaming F17 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ...,"₹89,990",/asus-tuf-gaming-f17-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fx706hcb-hx191t-laptop/p/itm4d380fba768f4?pid=COMG5QHNGDQHKCCF&lid=LSTCOMG5QHNGDQHKCCF02Y25D&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_813&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMG5QHNGDQHKCCF.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
813,HP Envy Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 13-ba1501TX Thin and...,"₹81,999",/hp-envy-intel-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-13-ba1501tx-thin-light-laptop/p/itm80b4d61752391?pid=COMG5U2BYKGC6KTQ&lid=LSTCOMG5U2BYKGC6KTQURDTLI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_814&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMG5U2BYKGC6KTQ.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
814,DELL Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home) D552266WIN9S Laptop,"₹67,500",/dell-ryzen-5-hexa-core-16-gb-512-gb-ssd-windows-11-home-d552266win9s-laptop/p/itmdd3cf2d000f27?pid=COMGGRGZE3VZFZFJ&lid=LSTCOMGGRGZE3VZFZFJETY236&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_815&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMGGRGZE3VZFZFJ.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
815,Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN015P Thin and Light Laptop,"₹65,556",/avita-liber-core-i5-7th-gen-8-gb-512-gb-ssd-windows-10-home-ns13a1in015p-thin-light-laptop/p/itmfcupmhg4dyzr6?pid=COMFCUPMBFUU7V2Z&lid=LSTCOMFCUPMBFUU7V2ZR7MTJK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_34_816&otracker=search&fm=organic&iid=c9f1ac84-7fe3-4465-9643-bfc6b01cffb3.COMFCUPMBFUU7V2Z.SEARCH&ppt=None&ppn=None&ssid=ifrx42nz8g0000001669551649076&qH=312f91285e048e09
816,Lenovo Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Pro) V15 ITL G2 Thin and Light Laptop,"₹37,000",/lenovo-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-pro-v15-itl-g2-thin-light-laptop/p/itmbad5675ea398b?pid=COMGGYHCTZUQGH2E&lid=LSTCOMGGYHCTZUQGH2ESPAMWW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_35_817&otracker=search&fm=organic&iid=5ced8acb-6ad0-4d17-812c-37a7c3e11cd4.COMGGYHCTZUQGH2E.SEARCH&ppt=None&ppn=None&ssid=d0dwrjdtj40000001669551650229&qH=312f91285e048e09
